,sex,age,l,m,s,p5,p25,p50,p75,p95
2800,2,943,-0.312,12.897,0.12632,10.545233825222661,11.856852314435523,12.897,14.060215322107293,15.987599732096765
2801,2,944,-0.312,12.9033,0.12634,10.55005908096757,11.862488337639073,12.9033,14.067278482177144,15.995972137593967
2802,2,945,-0.3121,12.9097,0.12636,10.554986752848583,11.868220305936486,12.9097,14.074456157070369,16.004506883583357
2803,2,946,-0.3122,12.9161,0.12637,10.560077257481222,11.874030141673158,12.9161,14.081536462303072,16.01276061209845
2804,2,947,-0.3122,12.9224,0.12639,10.56490169790199,11.879665757144357,12.9224,14.088600166511677,16.02113466701019
2805,2,948,-0.3123,12.9288,0.1264,10.569991851564685,11.885475410822055,12.9288,14.09568072687009,16.02938919555941
2806,2,949,-0.3123,12.9351,0.12642,10.574815768378047,11.891110766040741,12.9351,14.102744775452399,16.03776428796518
2807,2,950,-0.3124,12.9415,0.12644,10.579742164847426,11.8968420767304,12.9415,14.109923365443207,16.046301891663827
2808,2,951,-0.3125,12.9478,0.12645,10.584750011282857,11.90255951242975,12.9478,14.116895306492323,16.054433718272627
2809,2,952,-0.3125,12.9541,0.12647,10.589573115616778,11.90819446119223,12.9541,14.123959897798992,16.062810456477504
2810,2,953,-0.3126,12.9605,0.12648,10.594662361762156,11.914003642714974,12.9605,14.131041122528515,16.07106707460182
2811,2,954,-0.3126,12.9668,0.1265,10.59948494268175,11.91963833126605,12.9668,14.138106058266857,16.079444850747336
2812,2,955,-0.3127,12.9732,0.12652,10.6044100667258,11.925368985659334,12.9732,14.145285562000643,16.087985309057252
2813,2,956,-0.3128,12.9795,0.12653,10.609417015536383,11.931085953999663,12.9795,14.152258161343179,16.09611920762419
2814,2,957,-0.3128,12.9858,0.12655,10.6142387842952,11.936720236162623,12.9858,14.15932363990237,16.10449863031496
2815,2,958,-0.3129,12.9921,0.12656,10.619245387200698,11.942437024869365,12.9921,14.166296491374693,16.112633320461708
2816,2,959,-0.3129,12.9985,0.12658,10.624148368911674,11.948162967621782,12.9985,14.173471352196449,16.121137800238586
2817,2,960,-0.313,13.0048,0.1266,10.628990489865537,11.953801047477665,13.0048,14.180542729033956,16.129557086996154
2818,2,961,-0.3131,13.0111,0.12661,10.633996542598677,11.959517549128579,13.0111,14.187515986016903,16.137693056185416
2819,2,962,-0.3131,13.0174,0.12663,10.638816978818165,11.965151166008921,13.0174,14.194582350471801,16.146075160191067
2820,2,963,-0.3132,13.0237,0.12665,10.643658334700607,11.970788849921723,13.0237,14.20165428115679,16.154496183086206
2821,2,964,-0.3132,13.03,0.12666,10.648642601530165,11.976500846021962,13.03,14.208622567129689,16.16259505986279
2822,2,965,-0.3133,13.0363,0.12668,10.653483465632508,11.982138276936562,13.0363,14.215694848830378,16.17101717668445
2823,2,966,-0.3134,13.0427,0.1267,10.658405776001503,11.987867477426349,13.0427,14.222876381997697,16.179563987044716
2824,2,967,-0.3134,13.049,0.12671,10.663389448607056,11.993579177346056,13.049,14.229845061108454,16.187664050214465
2825,2,968,-0.3135,13.0553,0.12673,10.668229545660889,11.99921621122611,13.0553,14.236917898331617,16.19608790880059
2826,2,969,-0.3135,13.0616,0.12675,10.673048056738232,12.00484886737676,13.0616,14.2439855413426,16.2044738809561
2827,2,970,-0.3136,13.0679,0.12676,10.67805244952963,12.010564506604828,13.0679,14.250960010025409,16.21261365812703
2828,2,971,-0.3136,13.0742,0.12678,10.682870440379517,12.016196903892931,13.0742,14.258027996155873,16.22100066539354
2829,2,972,-0.3137,13.0804,0.1268,10.687627777354331,12.021741489327969,13.0804,14.264992529669337,16.229302797597203
2830,2,973,-0.3138,13.0867,0.12681,10.69263162285167,12.02745684279221,13.0867,14.271967402487903,16.237443850595874
2831,2,974,-0.3138,13.093,0.12683,10.697448807681369,12.033088836341078,13.093,14.279035928747637,16.245832498240006
2832,2,975,-0.3139,13.0993,0.12685,10.702287090074856,12.038724933740387,13.0993,14.286110071094763,16.254260437721843
2833,2,976,-0.3139,13.1056,0.12687,10.707103682114273,12.044356631801966,13.1056,14.29317898995763,16.262650271756748
2834,2,977,-0.314,13.1119,0.12688,10.712106763836411,12.05007158955193,13.1119,14.300154416862975,16.270793062327282
2835,2,978,-0.314,13.1182,0.1269,10.716922835925049,12.055703028809921,13.1182,14.30722367892853,16.27918393211487
2836,2,979,-0.3141,13.1245,0.12692,10.721760066166645,12.06133858445166,13.1245,14.3142985740384,16.28761422048258
2837,2,980,-0.3142,13.1307,0.12693,10.72668090828404,12.066961357111953,13.1307,14.321165339731632,16.295634187073215
2838,2,981,-0.3142,13.137,0.12695,10.731496174808727,12.072592392728275,13.137,14.328235142064871,16.304026698309908
2839,2,982,-0.3143,13.1433,0.12697,10.736332643827136,12.078227553926775,13.1433,14.335310589943534,16.31245872190359
2840,2,983,-0.3143,13.1496,0.12699,10.741147317884668,12.083858294124674,13.1496,14.342380784977108,16.32085242028072
2841,2,984,-0.3144,13.1558,0.127,10.746067406359675,12.08948067591903,13.1558,14.349248098755927,16.32887410743097
2842,2,985,-0.3144,13.1621,0.12702,10.750881563264574,12.095111158579432,13.1621,14.356318635563394,16.337268837833086
2843,2,986,-0.3145,13.1684,0.12704,10.755716983222023,12.100745779354408,13.1684,14.36339483488298,16.34570320747255
2844,2,987,-0.3145,13.1746,0.12706,10.760448872126966,12.106284075541332,13.1746,14.370356688218058,16.353974992827126
2845,2,988,-0.3146,13.1809,0.12707,10.765449882979523,12.111997957630113,13.1809,14.377333626406903,16.36212253391301
2846,2,989,-0.3147,13.1872,0.12709,10.770284542265282,12.117632184082279,13.1872,14.384410378671319,16.370558640171726
2847,2,990,-0.3147,13.1934,0.12711,10.775015632176618,12.123170079707313,13.1934,14.391372768591156,16.378832056852776
2848,2,991,-0.3148,13.1997,0.12713,10.779849733561267,12.128804018599345,13.1997,14.398449921085058,16.387269413689523
2849,2,992,-0.3148,13.2059,0.12714,10.784746673419788,12.134421316182952,13.2059,14.405312840715338,16.39525531890248
2850,2,993,-0.3149,13.2122,0.12716,10.789580286732825,12.140055003545141,13.2122,14.412390343098322,16.40369376836381
2851,2,994,-0.3149,13.2185,0.12718,10.794391940067623,12.145684235729432,13.2185,14.419462546306617,16.41209354578633
2852,2,995,-0.315,13.2247,0.1272,10.799143334456684,12.151225751597632,13.2247,14.426431363522134,16.420409086352905
2853,2,996,-0.315,13.231,0.12721,10.804121119822053,12.156934528765635,13.231,14.433403901539728,16.42852075185065
2854,2,997,-0.3151,13.2372,0.12723,10.80887202994755,12.16247579492337,13.2372,14.440373066394594,16.436837378662023
2855,2,998,-0.3152,13.2435,0.12725,10.813704325632443,12.16810880060869,13.2435,14.447451522252702,16.445278817698984
2856,2,999,-0.3152,13.2497,0.12727,10.818432934851968,12.173645456673444,13.2497,14.454415565061014,16.453557242937475
2857,2,1000,-0.3153,13.256,0.12729,10.823264673149968,12.17927817491053,13.256,14.461494421311405,16.461999933836427
2858,2,1001,-0.3153,13.2622,0.1273,10.828159773304035,12.184894558517465,13.2622,14.46835854899122,16.469989474431884
2859,2,1002,-0.3154,13.2684,0.12732,10.832909379541704,12.190435149622235,13.2684,14.47532865900632,16.478309066921256
2860,2,1003,-0.3154,13.2747,0.12734,10.837718536141688,12.196063134127312,13.2747,14.482402526132937,16.48671388681025
2861,2,1004,-0.3155,13.2809,0.12736,10.842467590090868,12.201603440213242,13.2809,14.489373033544023,16.49503472267195
2862,2,1005,-0.3155,13.2872,0.12738,10.847276157767858,12.20723113072504,13.2872,14.496447292166815,16.503440727707332
2863,2,1006,-0.3156,13.2934,0.12739,10.852192088320303,12.212851351098816,13.2934,14.503317646508815,16.51147198224396
2864,2,1007,-0.3156,13.2996,0.12741,10.856918506299023,12.218386913926064,13.2996,14.510283144014792,16.519754808922578
2865,2,1008,-0.3157,13.3059,0.12743,10.861748157778456,12.224018555760367,13.3059,14.517363499825183,16.528202188472097
2866,2,1009,-0.3158,13.3121,0.12745,10.866495908819708,12.229558187007278,13.3121,14.524334952709198,16.53652599248656
2867,2,1010,-0.3158,13.3183,0.12747,10.871221460356155,12.235093314743661,13.3183,14.531301034420391,16.544810598354054
2868,2,1011,-0.3159,13.3246,0.12749,10.876050285711738,12.240724527840374,13.3246,14.538381992606856,16.553259872909635
2869,2,1012,-0.3159,13.3308,0.1275,10.880943106981933,12.246339779374226,13.3308,14.545247616545533,16.561253916327694
2870,2,1013,-0.316,13.337,0.12752,10.885689825020807,12.25187887732611,13.337,14.552219813289753,16.56958004828148
2871,2,1014,-0.316,13.3433,0.12754,10.890495900692803,12.257505321837504,13.3433,14.55929573498683,16.577991096579087
2872,2,1015,-0.3161,13.3495,0.12756,10.895242067074301,12.263044134908023,13.3495,14.566268329327281,16.586318473486166
2873,2,1016,-0.3161,13.3557,0.12758,10.899965941501705,12.268578425293915,13.3557,14.57323552645272,16.594606457019513
2874,2,1017,-0.3162,13.3619,0.1276,10.904711558698603,12.274116954682711,13.3619,14.58020851687236,16.602935074502096
2875,2,1018,-0.3162,13.3682,0.12762,10.909516460175153,12.279742812655595,13.3682,14.58728522039053,16.6113484913555
2876,2,1019,-0.3163,13.3744,0.12763,10.91442987205941,12.28536172391137,13.3744,14.594157416611571,16.61938554351428
2877,2,1020,-0.3163,13.3806,0.12765,10.91915265342925,12.29089546855992,13.3806,14.601125340722819,16.627675728619028
2878,2,1021,-0.3164,13.3868,0.12767,10.923897238481548,12.296433464840431,13.3868,14.6080990752745,16.636006676186103
2879,2,1022,-0.3164,13.3931,0.12769,10.92870103860063,12.302058772958281,13.3931,14.615176511213255,16.644422310958223
2880,2,1023,-0.3165,13.3993,0.12771,10.933445072457971,12.30759648445812,13.3993,14.622150643507767,16.652754504635766
2881,2,1024,-0.3165,13.4055,0.12773,10.938166689930211,12.313129647446674,13.4055,14.629119343471684,16.66104704148182
2882,2,1025,-0.3166,13.4117,0.12775,10.942910175064124,12.318667075365228,13.4117,14.636093871991676,16.66938047688979
2883,2,1026,-0.3167,13.4179,0.12777,10.947653393718818,12.324204363148453,13.4179,14.643068600914551,16.677714550574738
2884,2,1027,-0.3167,13.4242,0.12779,10.952455735921456,12.32982894029572,13.4242,14.650147016318162,16.68613316409598
2885,2,1028,-0.3168,13.4304,0.12781,10.95719840368604,12.335365943364808,13.4304,14.657122143081109,16.69446848466107
2886,2,1029,-0.3168,13.4366,0.12782,10.962087624431206,12.340979406657073,13.4366,14.66399013007747,16.70246963902529
2887,2,1030,-0.3169,13.4428,0.12784,10.9668298119201,12.346516161545475,13.4428,14.670965603443886,16.710806045257673
2888,2,1031,-0.3169,13.449,0.12786,10.971549474644457,12.352048345390072,13.449,14.677935613764015,16.719102563740115
2889,2,1032,-0.317,13.4552,0.12788,10.976291113816417,12.3575848167859,13.4552,14.684911483485498,16.72744021272832
2890,2,1033,-0.317,13.4614,0.1279,10.981010196328064,12.36311671050564,13.4614,14.691881881119908,16.735737906010613
2891,2,1034,-0.3171,13.4677,0.12792,10.985832859009978,12.368744738502174,13.4677,14.69896728960681,16.74420112664152
2892,2,1035,-0.3171,13.4739,0.12794,10.99055135889031,12.374276340911871,13.4739,14.705938076098562,16.752499999332958
2893,2,1036,-0.3172,13.4801,0.12796,10.995291899436616,12.379812244227704,13.4801,14.712914740199933,16.76084013941691
2894,2,1037,-0.3172,13.4863,0.12798,11.000009819298446,12.385343556554009,13.4863,14.719885914064692,16.769140187362286
2895,2,1038,-0.3173,13.4925,0.128,11.0047498118861,12.390879176455377,13.4925,14.726862974635061,16.77748157110254
2896,2,1039,-0.3173,13.4987,0.12802,11.009467151826387,12.39641019871901,13.4987,14.733834535902156,16.78578279452877
2897,2,1040,-0.3174,13.5049,0.12804,11.014206596574715,12.401945535231924,13.5049,14.74081199297948,16.79412542222554
2898,2,1041,-0.3174,13.5111,0.12806,11.018923356690426,12.407476267453593,13.5111,14.747783941678264,16.802427821359657
2899,2,1042,-0.3175,13.5173,0.12808,11.02366225371873,12.413011320604086,13.5173,14.754761795300531,16.810771693313267
2900,2,1043,-0.3175,13.5235,0.1281,11.028378434106832,12.418541762804505,13.5235,14.761734131460349,16.81907526838236
2901,2,1044,-0.3176,13.5297,0.12812,11.033116783534423,12.424076532618594,13.5297,14.768712381665543,16.827420384893315
2902,2,1045,-0.3176,13.5359,0.12814,11.037832384291878,12.429606684818463,13.5359,14.775685105315755,16.835725136124587
2903,2,1046,-0.3177,13.5421,0.12816,11.042570186238056,12.435141171322181,13.5421,14.782663752141877,16.844071497493516
2904,2,1047,-0.3177,13.5483,0.12818,11.047285207461814,12.44067103354224,13.5483,14.789636863311856,16.852377425114245
2905,2,1048,-0.3178,13.5545,0.12819,11.05219283595223,12.446286940287617,13.5545,14.796513285560213,16.860427780458867
2906,2,1049,-0.3178,13.5607,0.12821,11.056907348745295,12.451816548506589,13.5607,14.803486735462368,16.86873473491134
2907,2,1050,-0.3179,13.5669,0.12823,11.061644124063797,12.457350503765504,13.5669,14.810466125872242,16.877083429646987
2908,2,1051,-0.3179,13.5731,0.12825,11.06635805750345,12.462879822043181,13.5731,14.817439963348786,16.885391560911795
2909,2,1052,-0.318,13.5793,0.12827,11.071094285681662,12.468413494066155,13.5793,14.824419750488305,16.893741501365593
2910,2,1053,-0.318,13.5855,0.12829,11.075807639864859,12.473942522423267,13.5855,14.831393975568625,16.902050809670275
2911,2,1054,-0.3181,13.5917,0.12832,11.080372530257174,12.479393993962422,13.5917,14.838477076508434,16.91070016866059
2912,2,1055,-0.3181,13.5979,0.12834,11.085085234315642,12.484922696470408,13.5979,14.845451738051281,16.91901080411387
2913,2,1056,-0.3182,13.6041,0.12836,11.089820300644341,12.490455766812739,13.6041,14.85243236855253,16.92736339428719
2914,2,1057,-0.3182,13.6103,0.12838,11.09453242565384,12.495984179444518,13.6103,14.859407417762084,16.93567520726774
2915,2,1058,-0.3183,13.6165,0.1284,11.099266945216941,12.501516966632703,13.6165,14.866388445112532,16.94402904410585
2916,2,1059,-0.3183,13.6227,0.12842,11.103978491274395,12.507045089408996,13.6227,14.87336388201822,16.952342034841507
2917,2,1060,-0.3184,13.6289,0.12844,11.108712464191195,12.512577593469073,13.6289,14.880345306255952,16.96069711864605
2918,2,1061,-0.3184,13.6351,0.12846,11.113423431393544,12.518105426410607,13.6351,14.88732113088718,16.969011287364733
2919,2,1062,-0.3185,13.6413,0.12848,11.118156857783335,12.523637647368638,13.6413,14.894302952050309,16.977367618437505
2920,2,1063,-0.3185,13.6475,0.1285,11.122867246227496,12.529165190496146,13.6475,14.901279164436504,16.985682965367236
2921,2,1064,-0.3186,13.6537,0.12852,11.127600126209575,12.534697128378177,13.6537,14.908261382563136,16.99404054401015
2922,2,1065,-0.3186,13.6599,0.12854,11.132309935992474,12.540224381712392,13.6599,14.915237982733736,17.00235706937904
2923,2,1066,-0.3187,13.6661,0.12856,11.13704226968612,12.54575603654448,13.6661,14.92222059786199,17.01071589589419
2924,2,1067,-0.3187,13.6723,0.12858,11.141751500904677,12.551283000106139,13.6723,14.929197585846442,17.019033599930435
2925,2,1068,-0.3188,13.6785,0.1286,11.146483288429195,12.556814371914346,13.6785,14.936180598014458,17.027393674620033
2926,2,1069,-0.3188,13.6847,0.12862,11.151191941180318,12.562341045724175,13.6847,14.943157973842206,17.035712557551935
2927,2,1070,-0.3189,13.6909,0.12864,11.155923182654988,12.56787213453457,13.6909,14.950141383088136,17.044073880718347
2928,2,1071,-0.3189,13.6971,0.12866,11.160631257035584,12.573398518613306,13.6971,14.957119146788644,17.052393942774284
2929,2,1072,-0.319,13.7033,0.12868,11.165361952579692,12.57892932445195,13.7033,14.964102953150642,17.06075651472002
2930,2,1073,-0.319,13.7095,0.12871,11.169897341642843,12.584372825450131,13.7095,14.971184959504159,17.069378853856534
2931,2,1074,-0.3191,13.7157,0.12873,11.174627423601503,12.589903313089648,13.7157,14.978169212857686,17.077742832652696
2932,2,1075,-0.3191,13.7218,0.12875,11.179252799958192,12.595337291141142,13.7218,14.98503859519269,17.085940887086785
2933,2,1076,-0.3192,13.728,0.12877,11.183982338584647,12.600867497036182,13.728,14.992023244186107,17.094306110610777
2934,2,1077,-0.3192,13.7342,0.12879,11.188688610131244,12.606392977333945,13.7342,14.999002219041817,17.10262985725405
2935,2,1078,-0.3193,13.7404,0.12881,11.193417603201436,12.611922900339055,13.7404,15.005987265271157,17.11099633050787
2936,2,1079,-0.3193,13.7466,0.12883,11.198123296778457,12.617448090991555,13.7466,15.012966628121609,17.119321257221266
2937,2,1080,-0.3194,13.7528,0.12885,11.202851744411664,12.622977731132826,13.7528,15.019952071625083,17.127688980508015
2938,2,1081,-0.3194,13.759,0.12887,11.207556860116004,12.628502632160796,13.759,15.026931822499765,17.136015087520395
2939,2,1082,-0.3195,13.7652,0.1289,11.212112038221068,12.633949077521946,13.7652,15.034021963013384,17.144686554001254
2940,2,1083,-0.3195,13.7714,0.12892,11.216816505377583,12.639473653038237,13.7714,15.04100215082999,17.153013991879064
2941,2,1084,-0.3196,13.7776,0.12894,11.22154379480588,12.645002692295314,13.7776,15.047988438861196,17.16138437412867
2942,2,1085,-0.3196,13.7838,0.12896,11.226247684297078,12.650526978231483,13.7838,15.0549690147652,17.16971299279564
2943,2,1086,-0.3197,13.7899,0.12898,11.230892985773739,12.655963957652737,13.7899,15.061846476436482,17.17796005688972
2944,2,1087,-0.3197,13.7961,0.129,11.235596300205497,12.661487955234076,13.7961,15.068827438941828,17.18628985217876
2945,2,1088,-0.3198,13.8023,0.12902,11.24032250196923,12.66701643012444,13.8023,15.075814520241241,17.194662731999784
2946,2,1089,-0.3198,13.8085,0.12905,11.244852033471727,12.67245697823991,13.8085,15.08290051597933,17.203297281898635
2947,2,1090,-0.3198,13.8147,0.12907,11.249554402712839,12.677980503910462,13.8147,15.089882107307938,17.21162898237588
2948,2,1091,-0.3199,13.8209,0.12909,11.254279711643013,12.6835085178059,13.8209,15.09686983236379,17.220003879915012
2949,2,1092,-0.3199,13.8271,0.12911,11.25898150356536,12.689031753970461,13.8271,15.103851811885075,17.22833676199758
2950,2,1093,-0.32,13.8333,0.12913,11.263706267861679,12.694559485177606,13.8333,15.11083993447222,17.23671291160928
2951,2,1094,-0.32,13.8395,0.12915,11.268407482562123,12.700082431856933,13.8395,15.11782230221573,17.245046975526638
2952,2,1095,-0.3201,13.8456,0.12918,11.27287666697047,12.705434742714944,13.8456,15.12480652572556,17.253604269619473
2953,2,1096,-0.3201,13.8518,0.1292,11.277577236371908,12.710957365245532,13.8518,15.131789329120679,17.26193966175388
2954,2,1097,-0.3202,13.858,0.12922,11.282300846520144,12.716484497114756,13.858,15.138778295226993,17.27031846998798
2955,2,1098,-0.3202,13.8642,0.12924,11.287000838906724,12.722006830204483,13.8642,15.145761486907537,17.27865504444812
2956,2,1099,-0.3203,13.8704,0.12926,11.291723904795326,12.727533679467351,13.8704,15.152750850665413,17.28703510571023
2957,2,1100,-0.3203,13.8766,0.12929,11.296249361015635,12.73297217384574,13.8766,15.15983961986943,17.29567814243243
2958,2,1101,-0.3204,13.8828,0.12931,11.300971815221438,12.738498705325705,13.8828,15.166829431229228,17.304059615390212
2959,2,1102,-0.3204,13.8889,0.12933,11.30558918305218,12.743928667503479,13.8889,15.17370419791515,17.312274057569468
2960,2,1103,-0.3205,13.8951,0.12935,11.310311095591864,12.749454917603446,13.8951,15.180694405449284,17.320656779497384
2961,2,1104,-0.3205,13.9013,0.12937,11.315009289395626,12.754976347822636,13.9013,15.187678809580145,17.328997048596822
2962,2,1105,-0.3206,13.9075,0.1294,11.319556359756524,12.760418590081413,13.9075,15.194774851916499,17.33768708570463
2963,2,1106,-0.3206,13.9137,0.12942,11.324253906334983,12.765939695072262,13.9137,15.201759693392582,17.346028688801063
2964,2,1107,-0.3207,13.9199,0.12944,11.328974663732426,12.771465344958257,13.9199,15.208750746437781,17.354414077500593
2965,2,1108,-0.3207,13.9261,0.12946,11.33367163380714,12.776986160617836,13.9261,15.21573597635546,17.36275686413661
2966,2,1109,-0.3208,13.9322,0.12948,11.338310465520879,12.782419780717769,13.9322,15.22261816512703,17.37101882494909
2967,2,1110,-0.3208,13.9384,0.12951,11.3428322214485,12.787856406292725,13.9384,15.229709465927831,17.379669626394143
2968,2,1111,-0.3208,13.9446,0.12953,11.347528250518298,12.793376751604185,13.9446,15.236695323660799,17.388014317751495
2969,2,1112,-0.3209,13.9508,0.12955,11.352247575880424,12.79890165965332,13.9508,15.243687417423649,17.39640297937317
2970,2,1113,-0.3209,13.957,0.12957,11.356943028696021,12.804421715686932,13.957,15.250673663674187,17.404748854859637
2971,2,1114,-0.321,13.9632,0.1296,11.361486898029254,12.809862297996292,13.9632,15.257772038079784,17.413446233410927
2972,2,1115,-0.321,13.9693,0.12962,11.366100339286826,12.815290289954744,13.9693,15.264649449004132,17.421668730156068
2973,2,1116,-0.3211,13.9755,0.12964,11.370818513049185,12.820814599224022,13.9755,15.27164238710588,17.430060056915615
2974,2,1117,-0.3211,13.9817,0.12967,11.375337629227666,12.826249893212278,13.9817,15.278735488699285,17.438716374804123
2975,2,1118,-0.3212,13.9879,0.12969,11.380055192529275,12.831773884966394,13.9879,15.285728874796435,17.447109116388116
2976,2,1119,-0.3212,13.9941,0.12971,11.384748778627257,12.837293002786982,13.9941,15.292716383191147,17.45545884311302
2977,2,1120,-0.3213,14.0003,0.12973,11.389465798998817,12.84281671222594,14.0003,15.299710167367682,17.463852841126137
2978,2,1121,-0.3213,14.0064,0.12976,11.393902072808812,12.848159520014198,14.0064,15.306695010438288,17.472387560821012
2979,2,1122,-0.3214,14.0126,0.12978,11.398618485344649,12.853682913171381,14.0126,15.313689241143633,17.480782969687027
2980,2,1123,-0.3214,14.0188,0.1298,11.40331085187233,12.85920141799073,14.0188,15.320677574314074,17.48913521347488
2981,2,1124,-0.3215,14.025,0.12982,11.408026721733016,12.86472452888867,14.025,15.327672203181105,17.49753187942537
2982,2,1125,-0.3215,14.0312,0.12985,11.41254285316067,12.870158313674239,14.0312,15.33476735278672,17.50619448719195
2983,2,1126,-0.3216,14.0373,0.12987,11.417176778576627,12.875589383067972,14.0373,15.341653137785217,17.514467798544416
2984,2,1127,-0.3216,14.0435,0.12989,11.421867925975743,12.881107274980938,14.0435,15.348642295866869,17.522822560450162
2985,2,1128,-0.3216,14.0497,0.12992,11.426382914353901,12.886540484209556,14.0497,15.355738221873231,17.53148754227719
2986,2,1129,-0.3217,14.0559,0.12994,11.43109728766183,12.892062818729896,14.0559,15.362733942341091,17.53988764722583
2987,2,1130,-0.3217,14.0621,0.12996,11.435787493096294,12.897580239421485,14.0621,15.369723730223946,17.548244321895005
2988,2,1131,-0.3218,14.0682,0.12999,11.440243939967253,12.902925933027387,14.0682,15.37671727360813,17.556831007956514
2989,2,1132,-0.3218,14.0744,0.13001,11.44493350220444,12.908443030021079,14.0744,15.383707497785506,17.565189015842467
2990,2,1133,-0.3219,14.0806,0.13003,11.44964672624047,12.91396476627203,14.0806,15.390704063343533,17.573591791909582
2991,2,1134,-0.3219,14.0868,0.13006,11.454159445724878,12.91939682696372,14.0868,15.397801550441976,17.582261573889948
2992,2,1135,-0.322,14.093,0.13008,11.458872060540253,12.924918245971542,14.093,15.404798564395975,17.590665767971636
2993,2,1136,-0.322,14.0991,0.1301,11.463479095689266,12.930343018656576,14.0991,15.411680305634649,17.598901477903564
2994,2,1137,-0.3221,14.1053,0.13013,11.46801470337661,12.935779304738096,14.1053,15.418784739776976,17.60761798845771
2995,2,1138,-0.3221,14.1115,0.13015,11.47270240214803,12.941295464216822,14.1115,15.425776227095167,17.615979855339827
2996,2,1139,-0.3222,14.1177,0.13017,11.477413868525328,12.946816285138354,14.1177,15.432774086409404,17.624386722693483
2997,2,1140,-0.3222,14.1238,0.1302,11.481843026169686,12.952155493116308,14.1238,15.439763817667512,17.632936462537288
2998,2,1141,-0.3222,14.13,0.13022,11.486529786391916,12.957671182772211,14.13,15.446755933547173,17.641300239927283
2999,2,1142,-0.3223,14.1362,0.13024,11.491240367423973,12.963191544994213,14.1362,15.453754436704825,17.64970913333907
3000,2,1143,-0.3223,14.1424,0.13027,11.495749677915555,12.9686218822272,14.1424,15.460854262206725,17.658386096643856
3001,2,1144,-0.3224,14.1485,0.13029,11.500378367011367,12.974050228229213,14.1485,15.46774388970692,17.666671543731574
3002,2,1145,-0.3224,14.1547,0.13032,11.504886902424602,12.979480172335263,14.1547,15.474844251022956,17.675350157902294
3003,2,1146,-0.3225,14.1609,0.13034,11.50959626881935,12.984999901563253,14.1609,15.481843649887697,17.683761886415365
3004,2,1147,-0.3225,14.1671,0.13036,11.51428116711218,12.990514654034104,14.1671,15.48883702937946,17.692129526471778
3005,2,1148,-0.3226,14.1732,0.13039,11.518731512492785,12.995857169794514,14.1732,15.495835064974958,17.700730418754276
3006,2,1149,-0.3226,14.1794,0.13041,11.523415768605386,13.00137159878601,14.1794,15.502828881073734,17.70909939446275
3007,2,1150,-0.3227,14.1856,0.13043,11.528123988089837,13.006890730263141,14.1856,15.50982912579329,17.717513800190815
3008,2,1151,-0.3227,14.1917,0.13046,11.532548995777036,13.012227837651837,14.1917,15.516821712079336,17.726072319236206
3009,2,1152,-0.3227,14.1979,0.13048,11.537232314251918,13.017741797015704,14.1979,15.52381615701732,17.734443207609296
3010,2,1153,-0.3228,14.2041,0.13051,11.541762105493506,13.023175056727514,14.2041,15.530924863635894,17.743173217437892
3011,2,1154,-0.3228,14.2103,0.13053,11.546444779585912,13.028688691473278,14.2103,15.537919746790331,17.751545446589574
3012,2,1155,-0.3229,14.2164,0.13055,11.551070255389526,13.034115363923432,14.2164,15.544811740371337,17.759838378092805
3013,2,1156,-0.3229,14.2226,0.13058,11.555574611217452,13.039543192410791,14.2226,15.551914977293869,17.768525835315064
3014,2,1157,-0.323,14.2288,0.1306,11.560280733481177,13.045061232800213,14.2288,15.558916762456168,17.776945109309896
3015,2,1158,-0.323,14.2349,0.13063,11.564703069591703,13.050396987693977,14.2349,15.565911187446492,17.785509283493163
3016,2,1159,-0.3231,14.2411,0.13065,11.569408586743773,13.05591471239977,14.2411,15.572913420019706,17.793929975374255
3017,2,1160,-0.3231,14.2473,0.13068,11.573911390844396,13.061341753299873,14.2473,15.580017731525453,17.802620746261624
3018,2,1161,-0.3232,14.2534,0.1307,11.578535067215357,13.06676748644702,14.2534,15.586911057382059,17.81091790208111
3019,2,1162,-0.3232,14.2596,0.13072,11.583215242734548,13.072279862383871,14.2596,15.593907640171762,17.819295332421994
3020,2,1163,-0.3232,14.2658,0.13075,11.58771690755571,13.077706328537582,14.2658,15.601012729238253,17.827988486416157
3021,2,1164,-0.3233,14.2719,0.13077,11.592339709453984,13.083131607662658,14.2719,15.607906694318915,17.83628765839252
3022,2,1165,-0.3233,14.2781,0.1308,11.596840600750161,13.088557681024865,14.2781,15.615012319682595,17.844982467037337
3023,2,1166,-0.3234,14.2843,0.13082,11.601544022981521,13.094074315147807,14.2843,15.622016093442813,17.85340803311837
3024,2,1167,-0.3234,14.2904,0.13085,11.605962922064194,13.09940832815789,14.2904,15.629012890213986,17.8619795105773
3025,2,1168,-0.3235,14.2966,0.13087,11.610665739859549,13.104924646745788,14.2966,15.636017111604756,17.870406496299044
3026,2,1169,-0.3235,14.3028,0.1309,11.615165080840171,13.11034993282575,14.3028,15.64312381199123,17.87910462205532
3027,2,1170,-0.3236,14.3089,0.13092,11.619786085323351,13.1157742730916,14.3089,15.650019110003708,17.887408023591036
3028,2,1171,-0.3236,14.3151,0.13095,11.624284653260297,13.121199166484212,14.3151,15.657126346837819,17.896107805179426
3029,2,1172,-0.3237,14.3213,0.13097,11.62898626031875,13.126714852935725,14.3213,15.664131465203107,17.90453763612473
