,sex,age,l,m,s,p5,p25,p50,p75,p95
985,1,985,-0.0536,13.7199,0.11917,11.289269810205237,12.66245154800287,13.7199,14.870805446295698,16.708232129298377
986,1,986,-0.0538,13.7257,0.11919,11.293717411084394,12.667642506746633,13.7257,14.877303213674686,16.715916321580625
987,1,987,-0.0539,13.7314,0.1192,11.298244972184587,12.672822080620815,13.7314,14.883587113017969,16.723168699473227
988,1,988,-0.054,13.7371,0.11922,11.302588442907423,12.677916447246595,13.7371,14.889971971529834,16.73069949155416
989,1,989,-0.0542,13.7429,0.11924,11.307035369933619,12.683107047576412,13.7429,14.896470247606498,16.738385269259705
990,1,990,-0.0543,13.7486,0.11926,11.31137832788456,12.688201150068075,13.7486,14.902855466910733,16.74591715900864
991,1,991,-0.0545,13.7543,0.11928,11.315742496039302,12.693299203752408,13.7543,14.909245717475443,16.753482292299683
992,1,992,-0.0546,13.76,0.1193,11.320084943889883,12.698393043351397,13.76,14.915631296111428,16.761015275752484
993,1,993,-0.0548,13.7657,0.11932,11.324448631176201,12.703490840039613,13.7657,14.922021913611983,16.768581557091434
994,1,994,-0.0549,13.7715,0.11933,11.329057190451067,12.708762041111934,13.7715,14.928415115259241,16.775958504819936
995,1,995,-0.055,13.7772,0.11935,11.333398930225563,12.71385551719531,13.7772,14.934801188435094,16.783492989056903
996,1,996,-0.0552,13.7829,0.11937,11.337761950490783,12.718952958612945,13.7829,14.941192311049203,16.791060846472597
997,1,997,-0.0553,13.7886,0.11939,11.34210318051496,12.724046171877571,13.7886,14.947578743658234,16.79859642516979
998,1,998,-0.0555,13.7943,0.11941,11.346465720307044,12.72914335638398,13.7943,14.953970233327356,16.8061654315361
999,1,999,-0.0556,13.8,0.11943,11.350806440729976,12.734236306861389,13.8,14.960357025412877,16.81370210501691
1000,1,1000,-0.0558,13.8057,0.11945,11.35516850021714,12.73933323449277,13.8057,14.966748882187874,16.82127226071962
1001,1,1001,-0.0559,13.8114,0.11946,11.359693529860836,12.74451149689513,13.8114,14.97303458491074,16.82853014796462
1002,1,1002,-0.056,13.8171,0.11948,11.364033545399147,12.749604085208086,13.8171,14.979421870225845,16.836068319386193
1003,1,1003,-0.0562,13.8228,0.1195,11.3683949409877,12.754700658911565,13.8228,14.985814230803,16.843640048364737
1004,1,1004,-0.0563,13.8285,0.11952,11.372734447274471,12.759792984511204,13.8285,14.992201875696086,16.85117931532731
1005,1,1005,-0.0565,13.8341,0.11954,11.37701312404241,12.764797030897162,13.8341,14.998486186715287,16.858630331683155
1006,1,1006,-0.0566,13.8398,0.11956,11.381352123745696,12.76988909502423,13.8398,15.004874189724989,16.866170690217707
1007,1,1007,-0.0567,13.8455,0.11957,11.385876075474954,12.775066800317585,13.8455,15.011160656446469,16.873430907755782
1008,1,1008,-0.0569,13.8512,0.11959,11.39023633014742,12.78016276459638,13.8512,15.017553886670502,16.881005356928494
1009,1,1009,-0.057,13.8569,0.11961,11.394574625635585,12.785254466700394,13.8569,15.023942383103822,16.888547214851144
1010,1,1010,-0.0572,13.8625,0.11963,11.398852172823647,12.790257909113171,13.8625,15.030227557028892,16.896000932384705
1011,1,1011,-0.0573,13.8682,0.11965,11.403189962076672,12.795349349818405,13.8682,15.036616411680141,16.90354388263599
1012,1,1012,-0.0574,13.8739,0.11967,11.407527489542796,12.80044065773935,13.8739,15.043005444309133,16.911087367863136
1013,1,1013,-0.0576,13.8796,0.11968,11.41207214659762,12.80562195259022,13.8796,15.049297609014529,16.918383200422475
1014,1,1014,-0.0577,13.8852,0.1197,11.416327012712548,12.810620770397383,13.8852,15.055578528261242,16.925805752899528
1015,1,1015,-0.0579,13.8909,0.11972,11.420685650631455,12.815715870008702,13.8909,15.06197299433413,16.93338407189541
1016,1,1016,-0.058,13.8966,0.11974,11.425022230251724,12.820806687464877,13.8966,15.068362700864306,16.940929615636605
1017,1,1017,-0.0581,13.9022,0.11976,11.429276336250284,12.825805114793582,13.9022,15.07464415190347,16.948353783390665
1018,1,1018,-0.0583,13.9079,0.11978,11.433634250944467,12.83089982924719,13.9079,15.08103916579387,16.95593381267458
1019,1,1019,-0.0584,13.9135,0.11979,11.438073853835629,12.835984168174441,13.9135,15.087218727614173,16.963076796859795
1020,1,1020,-0.0586,13.9192,0.11981,11.442431355437886,12.841078660021806,13.9192,15.093614062470264,16.97065783664905
1021,1,1021,-0.0587,13.9248,0.11983,11.446684525176018,12.846076602388862,13.9248,15.099896180738696,16.978084044407073
1022,1,1022,-0.0588,13.9305,0.11985,11.451019639551866,12.8511666664703,13.9305,15.106286914445306,16.985632710482175
1023,1,1023,-0.059,13.9361,0.11987,11.455294219800015,12.856168522449964,13.9361,15.112574355373745,16.993093526091346
1024,1,1024,-0.0591,13.9418,0.11988,11.459815153062362,12.861344660897426,13.9418,15.118862982366823,17.000360355803082
1025,1,1025,-0.0593,13.9474,0.1199,11.464089324098044,12.866346296112743,13.9474,15.125150742053746,17.007822175904526
1026,1,1026,-0.0594,13.9531,0.11992,11.468423494451086,12.871435871215073,13.9531,15.131542148538161,17.01537289905635
1027,1,1027,-0.0595,13.9587,0.11994,11.472675213364452,12.876433066986106,13.9587,15.137825285896897,17.022802207017683
1028,1,1028,-0.0597,13.9644,0.11996,11.47703085986243,12.881526567537419,13.9644,15.14422203644039,17.030387678109594
1029,1,1029,-0.0598,13.97,0.11998,11.481282078674786,12.886523504563542,13.97,15.150505529337277,17.037818072304525
1030,1,1030,-0.06,13.9756,0.11999,11.48574177768777,12.891611038940127,13.9756,15.156691464791667,17.044999001438743
1031,1,1031,-0.0601,13.9813,0.12001,11.490074745886748,12.896699993728484,13.9813,15.163083720856422,17.052552314808533
1032,1,1032,-0.0602,13.9869,0.12003,11.49432527372999,12.901696574582205,13.9869,15.169367700976329,17.05998419337358
1033,1,1033,-0.0604,13.9925,0.12005,11.49859761182519,12.906697228959993,13.9925,15.17565686384402,17.067450410574864
1034,1,1034,-0.0605,13.9982,0.12007,11.502929816776561,12.911785791250988,13.9982,15.182049655253463,17.075005351834733
1035,1,1035,-0.0607,14.0038,0.12008,11.50738872025168,12.916872889368095,14.0038,15.188236231887768,17.082188322329845
1036,1,1036,-0.0608,14.0094,0.1201,11.511638316294574,12.92186898688139,14.0094,15.194520878301185,17.08962224087065
1037,1,1037,-0.0609,14.015,0.12012,11.515887656390444,12.926864954197404,14.015,15.200805699912465,17.097056687505027
1038,1,1038,-0.0611,14.0207,0.12014,11.52024104308414,12.93195724399554,14.0207,15.207204185142205,17.104647599801538
1039,1,1039,-0.0612,14.0263,0.12016,11.524489883770103,12.936952952713202,14.0263,15.213489362493812,17.112083134184072
1040,1,1040,-0.0613,14.0319,0.12017,11.528925830721137,12.942035392071418,14.0319,15.219671546979667,17.11923415426982
1041,1,1041,-0.0615,14.0375,0.12019,11.533196402361854,12.947035099393577,14.0375,15.225962067811308,17.126704633211983
1042,1,1042,-0.0616,14.0431,0.12021,11.537444555518096,12.952030453343133,14.0431,15.232247731150123,17.134141649684718
1043,1,1043,-0.0618,14.0488,0.12023,11.541796814864105,12.957122138650625,14.0488,15.238647083370731,17.14173528349517
1044,1,1044,-0.0619,14.0544,0.12025,11.546044468955849,12.962117234075125,14.0544,15.244933102551116,17.1491733884748
1045,1,1045,-0.062,14.06,0.12026,11.550479552392494,12.967199223822456,14.06,15.251115909476459,17.156326319228082
1046,1,1046,-0.0622,14.0656,0.12028,11.554749008120215,12.97219833212728,14.0656,15.25740729058993,17.163799500917015
1047,1,1047,-0.0623,14.0712,0.1203,11.55899597514467,12.977193072881718,14.0712,15.263693795892754,17.17123908899992
1048,1,1048,-0.0624,14.0768,0.12032,11.563242686575068,12.982187683513075,14.0768,15.269980476494602,17.178679205928642
1049,1,1049,-0.0626,14.0824,0.12033,11.567699376209196,12.987273568088902,14.0824,15.276168836131598,17.185867852537015
1050,1,1050,-0.0627,14.088,0.12035,11.571945656430929,12.992267954229328,14.088,15.282455827634205,17.19330892430283
1051,1,1051,-0.0629,14.0936,0.12037,11.576213999510639,12.997266464891347,14.0936,15.288748067765026,17.200784806306338
1052,1,1052,-0.063,14.0992,0.12039,11.58045978372167,13.002260593829574,14.0992,15.295035413761642,17.208226963465137
1053,1,1053,-0.0631,14.1048,0.12041,11.584705312499135,13.007254592678555,14.1048,15.301322935103475,17.21566964981338
1054,1,1054,-0.0633,14.1104,0.12042,11.589161211242217,13.01234004268064,14.1104,15.307511935117928,17.222860338974964
1055,1,1055,-0.0634,14.116,0.12044,11.593406309112565,13.017333817102969,14.116,15.31379976744967,17.230303980831383
1056,1,1056,-0.0635,14.1216,0.12046,11.597651151641323,13.02232746145533,14.1216,15.320087775153091,17.23774815207415
1057,1,1057,-0.0637,14.1272,0.12048,11.601918142658548,13.027325247612023,14.1272,15.32638105380286,17.245227293277093
1058,1,1058,-0.0638,14.1328,0.1205,11.606162489589282,13.032318634849798,14.1328,15.332669416121245,17.252672550819582
1059,1,1059,-0.0639,14.1384,0.12051,11.610595168217685,13.037399373272484,14.1384,15.338853954298841,17.25983079436782
1060,1,1060,-0.0641,14.144,0.12053,11.614861514456143,13.042396813304018,14.144,15.345147730126143,17.267311497912818
1061,1,1061,-0.0642,14.1495,0.12055,11.619023059461435,13.047297635834513,14.1495,15.351328085156805,17.27463615481814
1062,1,1062,-0.0644,14.1551,0.12057,11.623288942185361,13.05229482595811,14.1551,15.357622221892003,17.28211799643647
1063,1,1063,-0.0645,14.1607,0.12058,11.627720952127142,13.057375213718906,14.1607,15.363807249762123,17.289277751597083
1064,1,1064,-0.0646,14.1663,0.1206,11.631963930257626,13.062367893422916,14.1663,15.370096583644909,17.296725977231095
1065,1,1065,-0.0648,14.1719,0.12062,11.636229168724277,13.067364737534026,14.1719,15.3763912177171,17.304209382406984
1066,1,1066,-0.0649,14.1775,0.12064,11.640471651797906,13.072357160238468,14.1775,15.38268090637407,17.31165869553695
1067,1,1067,-0.065,14.183,0.12065,11.644820876484436,13.077344990130813,14.183,15.388757920418016,17.31869783551405
1068,1,1068,-0.0652,14.1886,0.12067,11.649085473341648,13.082341489470702,14.1886,15.395053050374825,17.326182800385407
1069,1,1069,-0.0653,14.1942,0.12069,11.653327273862331,13.08733355913779,14.1942,15.401343224234454,17.33363359671229
1070,1,1070,-0.0654,14.1998,0.12071,11.657568819485927,13.092325498828554,14.1998,15.40763357359377,17.341084923378677
1071,1,1071,-0.0656,14.2053,0.12073,11.661750616909936,13.09722942066826,14.2053,15.413820738031157,17.348449463631503
1072,1,1072,-0.0657,14.2109,0.12074,11.6661810888079,13.10230900774638,14.2109,15.420006874557973,17.35561262328209
1073,1,1073,-0.0658,14.2165,0.12076,11.670421952234122,13.107300594475127,14.2165,15.42629770922394,17.36306543392474
1074,1,1074,-0.066,14.2221,0.12078,11.67468520303784,13.112296371276221,14.2221,15.432593877271014,17.370553661925232
1075,1,1075,-0.0661,14.2276,0.1208,11.678843486187152,13.117195505715474,14.2276,15.438776554024269,17.37788541933864
1076,1,1076,-0.0663,14.2332,0.12081,11.683295947108038,13.122279065359407,14.2332,15.444968342344456,17.38508500839981
1077,1,1077,-0.0664,14.2388,0.12083,11.687535888995125,13.127270172277278,14.2388,15.451259841833703,17.392539861997623
1078,1,1078,-0.0665,14.2443,0.12085,11.69169349643355,13.132168956823383,14.2443,15.457443000204615,17.39987309324474
1079,1,1079,-0.0667,14.2499,0.12087,11.695955644332749,13.137164139425424,14.2499,15.463740025724114,17.407364024201126
1080,1,1080,-0.0668,14.2554,0.12088,11.700302693610698,13.142150832745125,14.2554,15.469818620470763,17.414408032070405
1081,1,1081,-0.0669,14.261,0.1209,11.7045417018853,13.147141458138359,14.261,15.476110779544282,17.421864897811677
1082,1,1082,-0.0671,14.2666,0.12092,11.708803209618612,13.152136296281325,14.2666,15.48240830139028,17.429357391834383
1083,1,1083,-0.0672,14.2721,0.12094,11.712959655057219,13.157034477823977,14.2721,15.488592292007976,17.436693174336188
1084,1,1084,-0.0673,14.2777,0.12095,11.717388103292492,13.16211300982132,14.2777,15.494779892268587,17.44386083474638
1085,1,1085,-0.0675,14.2832,0.12097,11.721566905746144,13.167015318237873,14.2832,15.500969384646353,17.45123271240111
1086,1,1086,-0.0676,14.2888,0.12099,11.725804741605797,13.172005335372415,14.2888,15.507262382980292,17.458692150465875
1087,1,1087,-0.0677,14.2944,0.12101,11.730042323104346,13.176995222643706,14.2944,15.513555556968756,17.46615212002507
1088,1,1088,-0.0679,14.2999,0.12102,11.73441087030996,13.181985579089538,14.2999,15.51964032366434,17.47323433670414
1089,1,1089,-0.068,14.3055,0.12104,11.738648025420417,13.186975243570107,14.3055,15.525933807731699,17.480695261952974
1090,1,1090,-0.0681,14.311,0.12106,11.742802871877835,13.191872598257145,14.311,15.532118934750558,17.488034518947114
1091,1,1091,-0.0683,14.3166,0.12108,11.747062402031927,13.196866372607866,14.3166,15.538417989132268,17.495531839249473
1092,1,1092,-0.0684,14.3221,0.12109,11.751407456382749,13.201852024391728,14.3221,15.544498031440522,17.502580303707315
1093,1,1093,-0.0685,14.3277,0.12111,11.755643679333572,13.20684120765599,14.3277,15.550792175518037,17.51004324429462
1094,1,1094,-0.0687,14.3332,0.12113,11.759820524519773,13.211742462006967,14.3332,15.556983188499158,17.517419914828835
1095,1,1095,-0.0688,14.3387,0.12115,11.763974213352428,13.21663921529492,14.3387,15.5631691468084,17.524761722910256
1096,1,1096,-0.0689,14.3443,0.12116,11.76840064346947,13.221716694070768,14.3443,15.569358210210435,17.53193388670347
1097,1,1097,-0.0691,14.3498,0.12118,11.772576858367053,13.226617608435673,14.3498,15.575549714611592,17.539312108113013
1098,1,1098,-0.0692,14.3554,0.1212,11.776811913288363,13.231606185047907,14.3554,15.581844696996232,17.546777620880114
1099,1,1099,-0.0693,14.3609,0.12121,11.781155819415401,13.236591237611341,14.3609,15.587925571782357,17.553828647827803
1100,1,1100,-0.0695,14.3665,0.12123,11.785413438311606,13.241583981921544,14.3665,15.594226113451116,17.56133065886766
1101,1,1101,-0.0696,14.372,0.12125,11.789565782072435,13.24648003744784,14.372,15.600413034621745,17.56867541882911
1102,1,1102,-0.0697,14.3775,0.12127,11.793717876942416,13.251375965620909,14.3775,15.606600128563764,17.576020702644445
1103,1,1103,-0.0699,14.3831,0.12128,11.79816619110254,13.25645723992198,14.3831,15.612795297557831,17.583231103870922
1104,1,1104,-0.07,14.3886,0.1213,11.802317863970849,13.261352947253908,14.3886,15.618982699520709,17.590577338484575
1105,1,1105,-0.0701,14.3942,0.12132,11.806551311015681,13.266340691739554,14.3942,15.6252788268847,17.598046355047373
1106,1,1106,-0.0703,14.3997,0.12134,11.81072557474293,13.271240554027266,14.3997,15.631471851497219,17.605429373577987
1107,1,1107,-0.0704,14.4052,0.12135,11.815068159729618,13.276224914626507,14.4052,15.63755369191853,17.612483381557375
1108,1,1108,-0.0705,14.4108,0.12137,11.819300930223276,13.28121230802485,14.4108,15.643850304007277,17.61995388474417
1109,1,1109,-0.0707,14.4163,0.12139,11.82347456487297,13.2861118305891,14.4163,15.650043820412993,17.627338457004708
1110,1,1110,-0.0708,14.4218,0.12141,11.827624833641776,13.291006809683498,14.4218,15.65623222715248,17.63468777194213
1111,1,1111,-0.0709,14.4274,0.12142,11.8320487643003,13.296082982093113,14.4274,15.662423108932083,17.64186554015772
1112,1,1112,-0.0711,14.4329,0.12144,11.83622177016785,13.300982164998034,14.4329,15.668617117222315,17.649251666847395
1113,1,1113,-0.0712,14.4384,0.12146,11.840371368852807,13.305876796070356,14.4384,15.67480600499339,17.656602458239732
1114,1,1114,-0.0713,14.4439,0.12147,11.844712809043985,13.310860558519693,14.4439,15.680888677794249,17.663659031523004
1115,1,1115,-0.0715,14.4495,0.12149,11.848967191373744,13.315851557414558,14.4495,15.687191742150905,17.671169004821397
1116,1,1116,-0.0716,14.455,0.12151,11.853116120236269,13.320745840520567,14.455,15.693381111031181,17.678521273253626
1117,1,1117,-0.0717,14.4605,0.12153,11.857264800669642,13.325639996371034,14.4605,15.69957065281716,17.68587406654456
1118,1,1118,-0.0718,14.4661,0.12154,11.861687572617617,13.330715563619188,14.4661,15.705762376323886,17.69305442813814
1119,1,1119,-0.072,14.4716,0.12156,11.865859088538466,13.335613943194678,14.4716,15.711957545491812,17.700444218701243
1120,1,1120,-0.0721,14.4771,0.12158,11.870007099501613,13.340507751153865,14.4771,15.718147568491085,17.707798489815836
1121,1,1121,-0.0722,14.4826,0.12159,11.874347395937031,13.345490915675716,14.4826,15.724231073982338,17.71485763075398
1122,1,1122,-0.0724,14.4881,0.12161,11.878518286403041,13.350388956980959,14.4881,15.730426733793564,17.72224897350583
1123,1,1123,-0.0725,14.4937,0.12163,11.882747616260003,13.355374564376959,14.4937,15.73672581289165,17.72972704582608
1124,1,1124,-0.0726,14.4992,0.12165,11.886894709797964,13.360267897290031,14.4992,15.74291649014953,17.737083320672486
1125,1,1125,-0.0728,14.5047,0.12166,11.891257696783706,13.365255179550786,14.5047,15.749005821947389,17.74418017377205
1126,1,1126,-0.0729,14.5102,0.12168,11.895404372088079,13.370148293099625,14.5102,15.755196806096011,17.7515373979594
1127,1,1127,-0.073,14.5158,0.1217,11.89963277637268,13.375133421353619,14.5158,15.7614965448983,17.759017490338277
1128,1,1128,-0.0732,14.5213,0.12171,11.903995326320558,13.380120460826118,14.5213,15.767586239202485,17.766115509631067
1129,1,1129,-0.0733,14.5268,0.12173,11.90814133293868,13.385013226651028,14.5268,15.773777704797517,17.773474213401453
1130,1,1130,-0.0734,14.5323,0.12175,11.912287091521668,13.389905865303717,14.5323,15.779969343413116,17.780833442890856
1131,1,1131,-0.0736,14.5378,0.12177,11.916456043223222,13.394802858557219,14.5378,15.786166522726534,17.788229591851163
1132,1,1132,-0.0737,14.5433,0.12178,11.920794546349375,13.39978508195427,14.5433,15.792251345092096,17.795292805985298
1133,1,1133,-0.0738,14.5489,0.1218,11.925021604202405,13.40476951012842,14.5489,15.79855205307107,17.80277587660736
1134,1,1134,-0.0739,14.5544,0.12182,11.92916644653833,13.409661673985896,14.5544,15.804744346293576,17.810137112451464
1135,1,1135,-0.0741,14.5599,0.12183,11.93352795427186,13.41464813647582,14.5599,15.810834898999383,17.81723788774531
1136,1,1136,-0.0742,14.5654,0.12185,11.937672378943956,13.419540081091181,14.5654,15.81702749928368,17.82460007422597
1137,1,1137,-0.0743,14.5709,0.12187,11.941816555793503,13.424431898579378,14.5709,15.823220272650591,17.831962786890312
1138,1,1138,-0.0745,14.5764,0.12189,11.945984024359598,13.429328090648285,14.5764,15.829418612675685,17.839362605715195
1139,1,1139,-0.0746,14.5819,0.1219,11.950321387594814,13.434309717283025,14.5819,15.83550426776796,17.84642839134998
1140,1,1140,-0.0747,14.5875,0.12192,11.954546849839556,13.439293317289279,14.5875,15.841806119856507,17.85391497329834
1141,1,1141,-0.0749,14.593,0.12194,11.958713692517787,13.444189170327492,14.593,15.848004952661922,17.861316353418264
1142,1,1142,-0.075,14.5985,0.12195,11.963050578018919,13.449170545935562,14.5985,15.854090959571545,17.868383228462278
1143,1,1143,-0.0751,14.604,0.12197,11.967193422183101,13.454061669648,14.604,15.860284694971604,17.87574890086915
1144,1,1144,-0.0752,14.6095,0.12199,11.971336018737354,13.458952666278357,14.6095,15.866478603516397,17.883115099925455
1145,1,1145,-0.0754,14.615,0.122,11.975696050722268,13.46393831010154,14.615,15.87257037711072,17.890219800988838
1146,1,1146,-0.0755,14.6205,0.12202,11.97983823018221,13.46882908761191,14.6205,15.878764592888615,17.8975869519806
1147,1,1147,-0.0756,14.626,0.12204,11.98398016212284,13.473719738059383,14.626,15.884958981837798,17.90495462982125
1148,1,1148,-0.0758,14.6315,0.12206,11.988145526322677,13.478614791591236,14.6315,15.891158974526226,17.91235968073104
1149,1,1149,-0.0759,14.6371,0.12207,11.99256320722429,13.483687691280817,14.6371,15.89735442383455,17.919551553916957
1150,1,1150,-0.076,14.6426,0.12209,11.996704472318937,13.488577994397213,14.6426,15.903549294777514,17.926920715472964
1151,1,1151,-0.0762,14.6481,0.12211,12.00086921162027,13.493472709113588,14.6481,15.909749780553721,17.934327330038762
1152,1,1152,-0.0763,14.6536,0.12212,12.005204482772136,13.498453237972065,14.6536,15.915836971868835,17.941397868519392
1153,1,1153,-0.0764,14.6591,0.12214,12.009345083774843,13.503343195017225,14.6591,15.922032323372171,17.948768510039592
1154,1,1154,-0.0765,14.6646,0.12216,12.013485437470868,13.508233025044575,14.6646,15.92822784810907,17.95613967887578
1155,1,1155,-0.0767,14.6701,0.12217,12.017843996203759,13.513217850749365,14.6701,15.934320843384706,17.963248311844886
1156,1,1156,-0.0768,14.6756,0.12219,12.021983933375092,13.518107461779023,14.6756,15.940516675526377,17.97062043391954
1157,1,1157,-0.0769,14.6811,0.12221,12.026123623330419,13.522996945810158,14.6811,15.946712680928242,17.977993083510274
1158,1,1158,-0.0771,14.6866,0.12222,12.030481748261385,13.527981529772916,14.6866,15.952806038608847,17.98510288562321
1159,1,1159,-0.0772,14.6921,0.12224,12.034621021861991,13.532870794842902,14.6921,15.959002351466884,17.992476488843096
1160,1,1160,-0.0773,14.6976,0.12226,12.038760048337197,13.537759932933577,14.6976,15.965198837611785,17.999850619779316
1161,1,1161,-0.0774,14.7032,0.12228,12.042980734927212,13.542741051491078,14.7032,15.971504123093984,18.00734775080293
1162,1,1162,-0.0776,14.7087,0.12229,12.047338256184753,13.547725301253521,14.7087,15.97759797827401,18.01445915139819
1163,1,1163,-0.0777,14.7142,0.12231,12.051476616949886,13.552614092256073,14.7142,15.983794946752143,18.021834768617573
1164,1,1164,-0.0778,14.7197,0.12233,12.055614730711687,13.557502756305162,14.7197,15.989992088552839,18.029210913821526
1165,1,1165,-0.078,14.7252,0.12234,12.059971818689272,13.562486764440438,14.7252,15.996086306304372,18.03632348485215
1166,1,1166,-0.0781,14.7307,0.12236,12.06410951649609,13.567375209614323,14.7307,16.002283755681923,18.043700584601602
1167,1,1167,-0.0782,14.7362,0.12238,12.068246967390303,13.572263527854005,14.7362,16.008481378408742,18.05107821253633
1168,1,1168,-0.0783,14.7417,0.12239,12.072579664405529,13.577242707819826,14.7417,16.014570454727306,18.058154578764817
1169,1,1169,-0.0785,14.7472,0.12241,12.076740657418194,13.582135393811935,14.7472,16.020773889157848,18.065570537425288
1170,1,1170,-0.0786,14.7527,0.12243,12.080877445705417,13.587023366298068,14.7527,16.02697199288902,18.072949648683565
1171,1,1171,-0.0787,14.7582,0.12244,12.085209667963642,13.592002296213149,14.7582,16.03306142079854,18.08002710618881
1172,1,1172,-0.0788,14.7637,0.12246,12.089346025295217,13.596890046799773,14.7637,16.039259828205818,18.087407144092108
1173,1,1173,-0.079,14.7692,0.12248,12.09350616639951,13.601782271797813,14.7692,16.045463932221146,18.094825224001063
1174,1,1174,-0.0791,14.7747,0.12249,12.097837914088155,13.606760951702592,14.7747,16.051553711778663,18.101903773217828
1175,1,1175,-0.0792,14.7802,0.12251,12.101973609230354,13.611648356624926,14.7802,16.057752600315013,18.109285295388318
1176,1,1176,-0.0794,14.7857,0.12253,12.106133130215065,13.616540244513839,14.7857,16.063957196632735,18.11670494022829
1177,1,1177,-0.0795,14.7912,0.12254,12.11046440352149,13.621518674448682,14.7912,16.07004732789533,18.12378458159167
1178,1,1178,-0.0796,14.7967,0.12256,12.114599436735048,13.626405733762693,14.7967,16.076246697639135,18.13116758862357
1179,1,1179,-0.0797,14.8022,0.12258,12.118734223393623,13.631292666218439,14.8022,16.08244624083724,18.13855112463018
1180,1,1180,-0.0799,14.8077,0.12259,12.123089137006199,13.63627546461207,14.8077,16.08854226937636,18.145669533051915
1181,1,1181,-0.08,14.8132,0.12261,12.127223508551793,13.641162178373598,14.8132,16.094742120405996,18.153054025539927
1182,1,1182,-0.0801,14.8187,0.12263,12.131357633633126,13.64604876529619,14.8187,16.100942144916733,18.160439047204278
1183,1,1183,-0.0802,14.8242,0.12265,12.13549151228144,13.650935225386442,14.8242,16.107142342917655,18.167824598112755
1184,1,1184,-0.0804,14.8297,0.12266,12.139845825423214,13.655917690618423,14.8297,16.11323886884366,18.17494460788105
1185,1,1185,-0.0805,14.8352,0.12268,12.143979289188001,13.660803932063759,14.8352,16.1194393747455,18.18233111579859
1186,1,1186,-0.0806,14.8407,0.1227,12.148112506610465,13.665690046696094,14.8407,16.125640054164304,18.189718153162126
1187,1,1187,-0.0808,14.8462,0.12271,12.152466388091826,13.670672270657777,14.8462,16.13173694318023,18.196839337392195
1188,1,1188,-0.0809,14.8517,0.12273,12.156599190800847,13.675558166681881,14.8517,16.137937930551704,18.20422733215897
1189,1,1189,-0.081,14.8572,0.12275,12.160731747258241,13.680443935912217,14.8572,16.144139091466933,18.211615856573765
1190,1,1190,-0.0811,14.8627,0.12276,12.16506092924007,13.68542126907168,14.8627,16.150230757448202,18.21870024791872
1191,1,1191,-0.0813,14.8682,0.12278,12.169217339214255,13.690311469311306,14.8682,16.15643781256373,18.226127698032858
1192,1,1192,-0.0814,14.8737,0.1228,12.17334923496734,13.695196893195652,14.8737,16.162639455054,18.23351771009567
1193,1,1193,-0.0815,14.8792,0.12281,12.17767794356158,13.700173976599405,14.8792,16.16873147304253,18.240603195888877
1194,1,1194,-0.0816,14.8847,0.12283,12.181809409503655,13.70505917882797,14.8847,16.174933419547486,18.24799413714856
1195,1,1195,-0.0818,14.8902,0.12285,12.185964970480429,13.70994891870721,14.8902,16.181141145154026,18.255423715477484
1196,1,1196,-0.0819,14.8957,0.12286,12.190293205874553,13.714925752395802,14.8957,16.18723351520714,18.262510296156577
1197,1,1197,-0.082,14.9012,0.12288,12.194424011530097,13.719810609367832,14.9012,16.19343594341245,18.26990272601422
1198,1,1198,-0.0821,14.9067,0.1229,12.19855457120105,13.724695339602897,14.9067,16.199638545240216,18.277295686111746
1199,1,1199,-0.0823,14.9122,0.12291,12.202906716921689,13.72967659662167,14.9122,16.20573688417079,18.284421550473485
1200,1,1200,-0.0824,14.9177,0.12293,12.207036862551467,13.734561108393217,14.9177,16.2119397941552,18.29181546952725
1201,1,1201,-0.0825,14.9232,0.12295,12.211166762287434,13.739445493447128,14.9232,16.218142877788924,18.29920991902365
1202,1,1202,-0.0826,14.9287,0.12296,12.215494039905728,13.744421825424215,14.9287,16.224235949046065,18.306298668616947
1203,1,1203,-0.0828,14.9342,0.12298,12.21964796331053,13.749310676065129,14.9342,16.230444972004644,18.313732369441514
1204,1,1204,-0.0829,14.9397,0.123,12.223777203372293,13.754194715993924,14.9397,16.23664853752315,18.321128308935698
1205,1,1205,-0.083,14.9452,0.12301,12.228104008344106,13.759170798375155,14.9452,16.242741961013408,18.328218154700036
1206,1,1206,-0.0831,14.9507,0.12303,12.232232819214381,13.764054616780175,14.9507,16.248945830730307,18.335615024777248
1207,1,1207,-0.0833,14.9562,0.12305,12.236385895198403,13.768943007404276,14.9562,16.255155524672006,18.34305085760396
1208,1,1208,-0.0834,14.9617,0.12306,12.240712227711205,13.773918840230177,14.9617,16.261249300452867,18.3501417999785
1209,1,1209,-0.0835,14.9672,0.12308,12.244840379325138,13.778802313599677,14.9672,16.267453652180194,18.357540161006845
1210,1,1210,-0.0836,14.9727,0.1231,12.248968285312426,13.783685660308334,14.9727,16.273658177635678,18.36493905307181
1211,1,1211,-0.0838,14.9782,0.12311,12.25331869874983,13.788665951150369,14.9782,16.279757967593774,18.372069606210427
1212,1,1212,-0.0839,14.9837,0.12313,12.257446191368269,13.793549079540426,14.9837,16.285962801410438,18.379469458790243
1213,1,1213,-0.084,14.9892,0.12315,12.2615734384508,13.798432081288997,14.9892,16.292167808982228,18.386869842610142
1214,1,1214,-0.0841,14.9947,0.12316,12.265898814634786,13.803407412714591,14.9947,16.29826228640526,18.39396295723251
